DateTime,latitude,longitude,measuring,raw measuring,Hour,value,UPPER LIMIT,LOWER LIMIT,Diff,Max Diff,Min Diff,QTLE01,QTLE99,DIFF_QTLE01,DIFF_QTLE99,Count,Std,Tag
2022-12-01 20:30:00,-28.456899,-48.972999,26.497500000000002,26.475,20,0.052019892000000005,20000.0,15.0,-0.01624999999999943,3000.0,-3000.0,17.674999999999997,29.15,-2.3400000000000034,2.650000000000002,4,0.01936491673103782,VALID
2022-12-01 21:30:00,-28.456899,-48.972999,26.4575,26.4575,21,0.051941364,20000.0,15.0,-0.005000000000000782,3000.0,-3000.0,16.560000000000002,28.0325,-2.3400000000000034,2.650000000000002,4,0.0028867513459490926,VALID
2022-12-01 22:30:00,-28.456899,-48.972999,26.445,26.4375,22,0.051916824,20000.0,15.0,-0.003749999999999254,3000.0,-3000.0,16.275,27.8875,-2.3400000000000034,2.650000000000002,4,0.00707106781186365,VALID
2022-12-01 23:30:00,-28.456899,-48.972999,26.44,26.442500000000003,23,0.051907008000000004,20000.0,15.0,0.0,3000.0,-3000.0,16.17,27.8175,-2.3400000000000034,2.650000000000002,4,0.0,VALID
2022-12-02 00:30:00,-28.456899,-48.972999,26.45875,26.47,0,0.051943817999999996,20000.0,15.0,0.007499999999999396,3000.0,-3000.0,16.7225,27.762500000000003,-2.3400000000000034,2.650000000000002,4,0.011086778913042057,VALID
2022-12-02 01:30:00,-28.456899,-48.972999,26.48,26.485,1,0.051985536,20000.0,15.0,0.003750000000000142,3000.0,-3000.0,16.3375,27.77,-2.3400000000000034,2.650000000000002,4,0.004082482904639993,VALID
2022-12-02 02:30:00,-28.456899,-48.972999,26.50375,26.517500000000002,2,0.052032162,20000.0,15.0,0.007500000000000284,3000.0,-3000.0,16.1975,27.7875,-2.3400000000000034,2.650000000000002,4,0.011086778913043393,VALID
2022-12-02 03:30:00,-28.456899,-48.972999,26.5325,26.54,3,0.052088604,20000.0,15.0,0.006249999999999645,3000.0,-3000.0,15.870000000000001,27.8125,-2.3400000000000034,2.650000000000002,4,0.00645497224367889,VALID
2022-12-02 04:30:00,-28.456899,-48.972999,26.55375,26.5625,4,0.052130322,20000.0,15.0,0.006249999999999645,3000.0,-3000.0,16.645,27.814999999999998,-2.3400000000000034,2.650000000000002,4,0.008539125638298053,VALID
2022-12-02 05:30:00,-28.456899,-48.972999,26.5775,26.5875,5,0.052176948,20000.0,15.0,0.005000000000000782,3000.0,-3000.0,16.64,27.807499999999997,-2.3400000000000034,2.650000000000002,4,0.006454972243679349,VALID
2022-12-02 06:30:00,-28.456899,-48.972999,26.605,26.6125,6,0.052230936,20000.0,15.0,0.006249999999999645,3000.0,-3000.0,16.275,27.8,-2.3400000000000034,2.650000000000002,4,0.0070710678118640685,VALID
2022-12-02 07:30:00,-28.456899,-48.972999,26.61,26.6075,7,0.052240752,20000.0,15.0,0.0,3000.0,-3000.0,16.275,32.05499999999999,-2.3400000000000034,2.650000000000002,4,0.0,VALID
2022-12-02 08:30:00,-28.456899,-48.972999,26.5825,26.5625,8,0.052186764,20000.0,15.0,-0.01249999999999929,3000.0,-3000.0,17.2825,38.3625,-2.3400000000000034,2.650000000000002,4,0.019364916731036214,VALID
2022-12-02 09:30:00,-28.456899,-48.972999,26.56875,26.6125,9,0.05215977,20000.0,15.0,0.009999999999999787,3000.0,-3000.0,19.77,40.045,-2.3400000000000034,2.650000000000002,4,0.021360009363293818,VALID
2022-12-02 10:30:00,-28.456899,-48.972999,26.76625,26.875,10,0.052547502,20000.0,15.0,0.06874999999999964,3000.0,-3000.0,20.8925,43.510000000000005,-2.3400000000000034,2.650000000000002,4,0.09366384930519656,VALID
2022-12-02 11:30:00,-28.456899,-48.972999,27.012500000000003,27.045,11,0.05303094,20000.0,15.0,0.042500000000000426,3000.0,-3000.0,21.229999999999997,45.394999999999996,-2.3400000000000034,2.650000000000002,4,0.04716990566028299,VALID
2022-12-02 12:30:00,-28.456899,-48.972999,26.89875,26.4425,12,0.052807625999999996,20000.0,15.0,-0.1225000000000005,3000.0,-3000.0,21.5375,46.765,-2.3400000000000034,2.650000000000002,4,0.23124211698275585,VALID
2022-12-02 13:30:00,-28.456899,-48.972999,25.37625,24.98,13,0.049818654,20000.0,15.0,-0.39749999999999996,3000.0,-3000.0,21.8175,46.817499999999995,-2.3400000000000034,2.650000000000002,4,0.41393185832130874,VALID
2022-12-02 14:30:00,-28.456899,-48.972999,24.5425,24.3475,14,0.048181836000000006,20000.0,15.0,-0.1637499999999994,3000.0,-3000.0,21.345,46.3525,-2.3400000000000034,2.650000000000002,4,0.21093047827818986,VALID
2022-12-02 15:30:00,-28.456899,-48.972999,24.20375,24.085,15,0.047516802,20000.0,15.0,-0.07125000000000092,3000.0,-3000.0,21.347500000000004,44.97,-2.3400000000000034,2.650000000000002,4,0.12371843031658687,VALID
2022-12-02 16:30:00,-28.456899,-48.972999,23.526249999999997,23.3025,16,0.04618673399999999,20000.0,15.0,-0.1775000000000002,3000.0,-3000.0,20.9,43.5,-2.3400000000000034,2.650000000000002,4,0.19349310926576457,VALID
2022-12-02 17:30:00,-28.456899,-48.972999,23.0375,22.8775,17,0.04522722,20000.0,15.0,-0.11249999999999893,3000.0,-3000.0,20.3875,41.095,-2.3400000000000034,2.650000000000002,4,0.1293895925747777,VALID
2022-12-02 18:30:00,-28.456899,-48.972999,23.05,23.5925,18,0.04525176,20000.0,15.0,0.1949999999999994,3000.0,-3000.0,19.895,38.5375,-2.3400000000000034,2.650000000000002,4,0.4219202136265413,VALID
2022-12-02 19:30:00,-28.456899,-48.972999,24.74625,25.265,19,0.048581837999999995,20000.0,15.0,0.41250000000000053,3000.0,-3000.0,18.880000000000003,32.855000000000004,-2.3400000000000034,2.650000000000002,4,0.5043704822185102,VALID
2022-12-02 20:30:00,-28.456899,-48.972999,25.818749999999998,26.049999999999997,20,0.050687369999999995,20000.0,15.0,0.192499999999999,3000.0,-3000.0,17.674999999999997,29.15,-2.3400000000000034,2.650000000000002,4,0.2217872479051309,VALID
