,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring SO2 1,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.03005358, -0.15772143, -1.70420909,  0.02666188, -1.90824847]), 'Test RMSE': array([-15.32964047, -19.65566614, -14.20053627, -32.8379568 ,
       -19.39578548]), 'Test MAE': array([ -7.0817395 ,  -7.83091973, -10.07820358, -12.10953219,
        -7.51879694])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.01687129,  0.00583039, -0.70094304, -0.0361246 , -0.06024341]), 'Test RMSE': array([-14.9763938 , -18.21444622, -11.26236236, -33.88053447,
       -11.71101156]), 'Test MAE': array([ -6.72280229,  -8.44190826,  -9.07205914, -14.19613917,
        -6.94081667])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.10014207, -0.1334931 , -3.83029277,  0.03822366, -1.51119536]), 'Test RMSE': array([-15.84259966, -19.44890576, -18.97891315, -32.64234155,
       -18.02319859]), 'Test MAE': array([ -8.97483217,  -9.0836014 , -11.35127273, -11.93725175,
        -8.88714685])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.00876514, -0.01679058, -1.36831335,  0.0487389 , -0.11482186]), 'Test RMSE': array([-15.17040221, -18.42050309, -13.28936386, -32.46340937,
       -12.00865467]), 'Test MAE': array([ -6.30241832,  -8.54205775,  -9.92260951, -12.41819586,
        -6.79372287])}"
"measuring SO2 1,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00147251, -0.01766043, -0.54386295, -0.05242701, -0.08047998]), 'Test RMSE': array([-15.09322597, -18.4283807 , -10.7297347 , -34.14603277,
       -11.82224566]), 'Test MAE': array([ -7.53188512,  -7.7078864 ,  -7.90617708, -13.48671327,
        -6.9697633 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.00288845,  0.0009173 , -0.55950931, -0.03970569, -0.07286152]), 'Test RMSE': array([-15.12614908, -18.25939784, -10.78396815, -33.9390335 ,
       -11.78049266]), 'Test MAE': array([ -7.57803535,  -8.16793664,  -8.37357727, -13.91683204,
        -7.0192041 ])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.2772866 , -0.1033993 , -1.5965081 , -0.08089822, -1.09103608]), 'Test RMSE': array([-17.07049989, -19.18898856, -13.91487956, -34.60482535,
       -16.44645804]), 'Test MAE': array([ -9.11225874,  -8.81191608,  -8.1420979 , -14.73367133,
        -9.52660839])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.00842702, -0.00776749, -0.82386647, -0.05494772, -0.09348543]), 'Test RMSE': array([-15.16785953, -18.33858844, -11.66221733, -34.18690067,
       -11.89318348]), 'Test MAE': array([ -7.5351064 ,  -8.18098244,  -9.00421604, -14.16935718,
        -6.99626026])}"
"measuring SO2 1,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00807007,  0.09360299, -0.46526674,  0.02752365, -0.8479527 ]), 'Test RMSE': array([-15.04328071, -17.39181726, -10.45304828, -32.82341664,
       -15.46098089]), 'Test MAE': array([ -6.80218696,  -7.54894777,  -6.99347428, -12.98686385,
       -10.6846137 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.03724667,  0.1005682 , -0.21315376,  0.06036048, -0.76672586]), 'Test RMSE': array([-14.82038812, -17.32486466,  -9.51135813, -32.26449693,
       -15.11736852]), 'Test MAE': array([ -7.59668619,  -8.4584765 ,  -5.71052784, -12.97947476,
       -11.74066296])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.08371961, -0.12141868, -2.65977996, -0.07101784, -3.80105552]), 'Test RMSE': array([-15.72390919, -19.34503962, -16.52007818, -34.44630266,
       -24.92068535]), 'Test MAE': array([ -7.70091608,  -8.40778322,  -9.08788112, -13.76141259,
       -15.00826573])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.02828519,  0.11020451, -0.55533432,  0.0547788 , -1.59950592]), 'Test RMSE': array([-15.31647589, -17.23180736, -10.76952349, -32.36018436,
       -18.33736895]), 'Test MAE': array([ -5.97930715,  -6.86680045,  -6.2607311 , -13.09625396,
       -12.61262029])}"
"measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.02488423,  0.02672437, -0.48510786,  0.02326064, -0.1093755 ]), 'Test RMSE': array([-15.29112596, -18.02202777, -10.52358249, -32.89528127,
       -11.97928517]), 'Test MAE': array([ -6.99380097,  -7.96714125,  -7.29280587, -13.09777226,
        -7.68747747])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.00628991, -0.01350888, -0.69200457, -0.03480055, -0.12067628]), 'Test RMSE': array([-15.05677326, -18.39075291, -11.23273146, -33.85887984,
       -12.04014475]), 'Test MAE': array([ -6.48595806,  -8.45050217,  -9.06181355, -14.22118421,
        -7.74261701])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.30741777, -0.20652633, -3.33819558,  0.07258203, -1.10249448]), 'Test RMSE': array([-17.2706727 , -20.06569162, -17.98618991, -32.05398389,
       -16.49145789]), 'Test MAE': array([ -9.43827273,  -8.9545035 , -10.34793706, -11.89070629,
        -7.46248951])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.01059737, -0.01397956, -1.50766584,  0.05546478, -0.08115083]), 'Test RMSE': array([-15.18417299, -18.39502285, -13.67475149, -32.34843976,
       -11.82591523]), 'Test MAE': array([ -6.30404369,  -8.49821499, -10.12542671, -12.43768746,
        -6.93335513])}"
"measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.05783844,  0.10106426, -0.58088881,  0.0686738 , -0.57801533]), 'Test RMSE': array([-15.53501705, -17.32008641, -10.85763589, -32.12145215,
       -14.28720337]), 'Test MAE': array([ -7.39615049,  -7.24211711,  -7.47816452, -12.4812057 ,
        -9.59603998])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.02109881,  0.09276426, -0.21531978,  0.06120729, -0.84409461]), 'Test RMSE': array([-15.2628609 , -17.39986206,  -9.51984536, -32.24995506,
       -15.44483302]), 'Test MAE': array([ -8.48686856,  -8.25155758,  -5.82309674, -13.24202729,
       -12.26114388])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.14478179, -0.05210801, -2.89133374,  0.03707   , -2.73071186]), 'Test RMSE': array([-16.16082094, -18.73768329, -17.03467494, -32.66191304,
       -21.9678458 ]), 'Test MAE': array([ -7.83991608,  -7.46294406,  -8.8677972 , -13.37188811,
       -12.13355245])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.0344578 ,  0.05116703, -0.94169807,  0.06407043, -1.59396104]), 'Test RMSE': array([-15.36237815, -17.79428795, -12.03304276, -32.20073935,
       -18.31780125]), 'Test MAE': array([ -6.04058249,  -7.46924707,  -8.57924247, -13.04144308,
       -12.60154878])}"
"measuring CO,measuring NO2,measuring SO2 1,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.09442119, -0.04460584, -1.13505324, -0.06307822, -1.19138026]), 'Test RMSE': array([-15.80135419, -18.67075826, -12.61795476, -34.3183872 ,
       -16.83644866]), 'Test MAE': array([ -8.63699834,  -8.28304813,  -8.89513842, -13.59714187,
        -8.9419445 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.59713769,  0.10614434, -0.16209109, -0.00076981, -0.0268544 ]), 'Test RMSE': array([-19.0885632 , -17.27107732,  -9.30903571, -33.29747934,
       -11.52513583]), 'Test MAE': array([-16.11912119,  -6.94184602,  -5.77286661, -12.66786322,
        -5.74589365])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.21934386, -0.01192953, -1.22727557, -0.08032756, -0.82635696]), 'Test RMSE': array([-16.67881374, -18.3764182 , -12.88758633, -34.59568935,
       -15.37037451]), 'Test MAE': array([-10.56888112,  -7.39699301,  -5.57021678, -12.52046154,
        -6.84213287])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.02729936,  0.16207865, -0.40994508,  0.03000967, -0.06889729]), 'Test RMSE': array([-14.89675452, -16.72196691, -10.25382045, -32.78143511,
       -11.75870797]), 'Test MAE': array([ -8.06948928,  -6.82170462,  -7.19736881, -12.8717732 ,
        -6.96917479])}"
"measuring CO,measuring NO2,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.06547845, -0.05115956, -0.77390678,  0.03343481, -0.04098364]), 'Test RMSE': array([-15.59101527, -18.72923566, -11.50138145, -32.72350649,
       -11.60415632]), 'Test MAE': array([ -8.00804113,  -9.02647549,  -8.05973478, -11.85685179,
        -6.02495389])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.48502524,  0.09569818, -0.23363979,  0.01112929, -0.05349495]), 'Test RMSE': array([-18.40640521, -17.37170448,  -9.59132913, -33.09893481,
       -11.67368167]), 'Test MAE': array([-15.14432294,  -7.34980926,  -6.36324947, -12.93960701,
        -6.44720893])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-1.74282921, -0.17338972, -4.00648023,  0.07767151, -0.97132085]), 'Test RMSE': array([-25.01505399, -19.7882264 , -19.32194598, -31.96591003,
       -15.96872624]), 'Test MAE': array([-17.34586014,  -9.54397203, -10.81774126, -11.38802797,
        -6.84212587])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.09769846,  0.09997964, -1.0275313 ,  0.05042569,  0.04316668]), 'Test RMSE': array([-14.34755539, -17.33053217, -12.29612853, -32.43461435,
       -11.12524959]), 'Test MAE': array([ -7.04396664,  -7.88169606,  -8.64648761, -12.6991409 ,
        -6.07877986])}"
"measuring CO,measuring O3 1,measuring SO2 1,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00427576, -0.03361034, -0.48242607, -0.04241426, -0.10689124]), 'Test RMSE': array([-15.07202487, -18.57223429, -10.51407649, -33.98321254,
       -11.96586482]), 'Test MAE': array([ -8.79730222,  -9.19879189,  -7.13093165, -14.26431821,
        -6.23400727])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.79864287,  0.11081992, -0.14453525, -0.00262593, -0.07398546]), 'Test RMSE': array([-20.2569722 , -17.22584727,  -9.2384518 , -33.32834332,
       -11.78666168]), 'Test MAE': array([-17.50561907,  -6.68436722,  -5.66474607, -12.72636766,
        -6.23554174])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.27573746, -0.07935854, -0.9797452 , -0.0731065 , -1.09282577]), 'Test RMSE': array([-17.06014487, -18.97879338, -12.15036321, -34.47987423,
       -16.45349468]), 'Test MAE': array([-11.72958042,  -7.39213986,  -4.96874126, -12.6098042 ,
        -8.04958741])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.00704152,  0.15099216, -0.19113211,  0.05756268, -0.14678611]), 'Test RMSE': array([-15.05107799, -16.83222707,  -9.42463581, -32.31249541,
       -12.17959452]), 'Test MAE': array([ -9.41220218,  -6.85902752,  -5.51417503, -12.47096686,
        -7.64525845])}"
"measuring CO,measuring O3 1,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.01905295,  0.07448839, -1.50087624,  0.03802425, -1.03885016]), 'Test RMSE': array([-14.95976753, -17.57424465, -13.65622649, -32.6457254 ,
       -16.23993447]), 'Test MAE': array([ -6.68265467,  -7.79924888,  -9.88732913, -12.79076029,
       -11.11494637])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.71878508,  0.07516583, -0.23561626,  0.0098478 , -0.10059541]), 'Test RMSE': array([-19.80217294, -17.56781153,  -9.59900944, -33.12037456,
       -11.93178631]), 'Test MAE': array([-16.85484611,  -7.6429235 ,  -6.43211563, -12.95694496,
        -6.85012423])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-1.37695557, -0.15945442, -3.17225799,  0.09134756, -1.07687807]), 'Test RMSE': array([-23.28694907, -19.67037191, -17.6388468 , -31.72803377,
       -16.39068551]), 'Test MAE': array([-16.74344056,  -9.50407692,  -9.64453147, -11.89071329,
        -7.38314685])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.1000558 ,  0.09573407, -0.89201091,  0.09275727,  0.00242952]), 'Test RMSE': array([-14.32880101, -17.37135976, -11.87808502, -31.70341227,
       -11.35960979]), 'Test MAE': array([ -7.2787267 ,  -7.88223989,  -8.44266381, -12.07349733,
        -6.17666808])}"
"measuring CO,measuring O3 2,measuring SO2 1,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.03643502,  0.08829285, -1.31915856,  0.05288244, -1.54288059]), 'Test RMSE': array([-14.82663397, -17.44268799, -13.15072911, -32.39262965,
       -18.13654682]), 'Test MAE': array([ -6.13043388,  -7.07101394,  -9.30451466, -12.91395409,
       -10.33390094])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.11079383,  0.10793048, -0.58129996,  0.09565869, -0.13876668]), 'Test RMSE': array([-15.91911026, -17.25381282, -10.8590477 , -31.65267688,
       -12.13693411]), 'Test MAE': array([-12.11455778,  -8.91313051,  -7.33639264, -12.02905196,
        -7.69733263])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.86587075, -0.04381634, -2.65304347,  0.06128917, -2.22655185]), 'Test RMSE': array([-20.63207179, -18.6637014 , -16.50486707, -32.24854864,
       -20.42965074]), 'Test MAE': array([-12.28511888,  -7.65130769,  -9.35337762, -13.26146853,
       -11.49872727])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.08689531,  0.1132334 , -0.66717411,  0.10442803, -0.39557417]), 'Test RMSE': array([-14.43319066, -17.20245354, -11.1500057 , -31.49883604,
       -13.43594073]), 'Test MAE': array([ -7.73754843,  -6.63071849,  -7.31069833, -12.08751976,
        -8.12206788])}"
"measuring CO,measuring O3 2,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.03064071,  0.01094339, -1.16301091,  0.07619589, -0.38879077]), 'Test RMSE': array([-15.33400881, -18.16754752, -12.7002996 , -31.99147071,
       -13.40324722]), 'Test MAE': array([ -7.2102728 ,  -7.97606972,  -8.94724037, -12.86720664,
        -7.85368835])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.19365542,  0.08898257, -0.54435608,  0.09745884, -0.1553736 ]), 'Test RMSE': array([-16.50218867, -17.43608889, -10.73144815, -31.62115786,
       -12.22511173]), 'Test MAE': array([-12.94488728,  -9.14428199,  -7.21036694, -12.25010567,
        -7.83928849])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.65117015, -0.07229679, -3.41818086,  0.03149061, -2.11594011]), 'Test RMSE': array([-19.40876832, -18.91660665, -18.15124237, -32.75640101,
       -20.0764152 ]), 'Test MAE': array([-12.55636364,  -7.49305594,  -8.91985315, -13.20199301,
       -11.12998601])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.1016949 ,  0.11912942, -0.68557413,  0.10181477, -0.41293304]), 'Test RMSE': array([-14.31574632, -17.14516948, -11.21136623, -31.54475911,
       -13.51924407]), 'Test MAE': array([ -6.96936393,  -6.81485536,  -7.56702065, -12.02883693,
        -8.11634617])}"
"measuring CO,measuring SO2 1,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.07975704, -0.18400149, -1.38520411,  0.00930888, -3.9569661 ]), 'Test RMSE': array([-15.69513599, -19.87750432, -13.3366694 , -33.12938663,
       -25.32209258]), 'Test MAE': array([ -7.39978511,  -9.18804793,  -7.61609393, -12.12116144,
        -7.60534551])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.53833043,  0.09397063, -0.2263965 ,  0.01015767, -0.03727361]), 'Test RMSE': array([-18.73384305, -17.38828978,  -9.56313004, -33.11519149,
       -11.58345944]), 'Test MAE': array([-15.65053142,  -7.44239513,  -6.35730596, -12.9193535 ,
        -6.29156554])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.92916874, -0.13558735, -3.80574565,  0.03789177, -1.51187153]), 'Test RMSE': array([-20.9791153 , -19.46686445, -18.93062713, -32.64797322,
       -18.02562492]), 'Test MAE': array([-14.75346154,  -9.07737063, -11.30351748, -11.93360839,
        -8.90471329])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 9.31108096e-02,  9.62856902e-02, -8.87931041e-01,  9.32134948e-02,
        6.21016021e-04]), 'Test RMSE': array([-14.38398343, -17.36606054, -11.86527134, -31.69543995,
       -11.36990207]), 'Test MAE': array([ -7.53653713,  -7.86135434,  -8.40718672, -12.06444572,
        -6.16957644])}"
"measuring CO,measuring SO2 1,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.00309074, -0.03992104, -0.57463925, -0.03917398, -0.06927508]), 'Test RMSE': array([-15.12767452, -18.62884431, -10.83615347, -33.93035418,
       -11.76078579]), 'Test MAE': array([ -7.59045302,  -7.64320082,  -8.45351395, -13.92624583,
        -6.99370419])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.59554355,  0.10486148, -0.13967579, -0.0011887 , -0.04555087]), 'Test RMSE': array([-19.07903446, -17.28346658,  -9.21881868, -33.30444716,
       -11.62958458]), 'Test MAE': array([-16.1355197 ,  -6.62021314,  -5.55920843, -12.58426695,
        -6.09661659])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.41699652, -0.11945332, -2.19124744, -0.0912828 , -1.19436998]), 'Test RMSE': array([-17.97986613, -19.32808052, -15.42640933, -34.77065851,
       -16.84792981]), 'Test MAE': array([-10.76643357,  -9.00778322,  -8.76416084, -16.90334266,
       -10.38781818])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.00694465,  0.14768361, -0.19161385,  0.05598285, -0.15010791]), 'Test RMSE': array([-15.05181212, -16.86499241,  -9.42654148, -32.33956717,
       -12.19722158]), 'Test MAE': array([ -9.43041158,  -6.86107405,  -5.45128593, -12.47656525,
        -7.68716526])}"
"measuring CO,measuring SO2 1,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.0217718 ,  0.10896825, -0.51176344,  0.02840865, -0.85446013]), 'Test RMSE': array([-14.9390214 , -17.24377393, -10.61760417, -32.80847778,
       -15.48817932]), 'Test MAE': array([ -6.64660744,  -7.54245414,  -6.86216989, -12.93435983,
       -10.87139499])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.15859142,  0.09327628, -0.09702081,  0.0694676 , -0.50076825]), 'Test RMSE': array([-16.25800357, -17.39495142,  -9.04465581, -32.10776017,
       -13.93312183]), 'Test MAE': array([-12.58096405,  -9.22040994,  -5.23261371, -12.19541696,
       -10.49904441])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.08678033, -0.11806591, -2.2945767 , -0.06379182, -3.74998343]), 'Test RMSE': array([-15.74609785, -19.3160995 , -15.6741653 , -34.32990351,
       -24.78778184]), 'Test MAE': array([ -7.9104965 ,  -8.27144755,  -8.53177622, -12.94962937,
       -14.29016783])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.48941959,  0.16521108, -0.38403298,  0.10009259, -1.18720084]), 'Test RMSE': array([-18.43361839, -16.69068147, -10.15916071, -31.57498649,
       -16.82038569]), 'Test MAE': array([-11.92432788,  -6.95079115,  -5.78546855, -12.11898202,
       -11.07248028])}"
"measuring CO,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00493129,  0.05381432, -0.5821859 , -0.03436188,  0.01206025]), 'Test RMSE': array([-15.0670627 , -17.76944713, -10.86208921, -33.85170238,
       -11.30464291]), 'Test MAE': array([ -6.49624993,  -8.04707249,  -8.58661608, -14.26157884,
        -7.0418384 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.50045065,  0.08102413, -0.21793145,  0.01120203, -0.09143783]), 'Test RMSE': array([-18.50175473, -17.51208214,  -9.53006875, -33.0977174 ,
       -11.88204298]), 'Test MAE': array([-15.30218698,  -7.30491263,  -6.23428473, -12.89301001,
        -6.93920053])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.50524354, -0.20038875, -3.21777613,  0.07211972, -1.11211424]), 'Test RMSE': array([-18.53128128, -20.01458964, -17.73480317, -32.06197212,
       -16.52914236]), 'Test MAE': array([-11.03293007,  -8.91688112, -10.25308392, -11.90818182,
        -7.5627972 ])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.08843147,  0.09557143, -0.95024397,  0.09388624,  0.01350843]), 'Test RMSE': array([-14.4210447 , -17.37292192, -12.05949391, -31.68368039,
       -11.29635437]), 'Test MAE': array([ -7.55452315,  -7.872411  ,  -8.50653115, -12.06812337,
        -6.12134015])}"
"measuring CO,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.0528948 ,  0.09974684, -0.59906063,  0.075182  , -0.42654413]), 'Test RMSE': array([-15.49867427, -17.33277333, -10.91986016, -32.00902135,
       -13.58420487]), 'Test MAE': array([ -7.33990178,  -7.33975323,  -7.4424331 , -12.70271827,
        -8.77453894])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.23905586,  0.06689785, -0.09954566,  0.07246121, -0.531048  ]), 'Test RMSE': array([-16.81308868, -17.64616459,  -9.05505816, -32.05607163,
       -14.0729784 ]), 'Test MAE': array([-13.31743509,  -9.39819546,  -5.29873899, -12.50177566,
       -10.79185987])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.14566278, -0.06795073, -2.89074248,  0.03974222, -2.7307079 ]), 'Test RMSE': array([-16.16703817, -18.87823288, -17.03338074, -32.61656162,
       -21.96783415]), 'Test MAE': array([ -7.86174825,  -7.56244755,  -8.86101399, -13.28153846,
       -12.13322378])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.39312548,  0.12987139, -0.61923269,  0.10314823, -1.16560667]), 'Test RMSE': array([-17.82777641, -17.04030862, -10.988521  , -31.52133439,
       -16.73714614]), 'Test MAE': array([-11.36669162,  -7.56423956,  -7.51925302, -12.07017782,
       -11.0228063 ])}"
"measuring NO2,measuring O3 1,measuring SO2 1,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.17293065, -0.00646337, -1.22502269, -0.20682916, -0.30942386]), 'Test RMSE': array([-16.35830228, -18.32671887, -12.88106681, -36.56513311,
       -13.0146275 ]), 'Test MAE': array([-10.83230354,  -8.43767319,  -8.49263177, -15.35748951,
        -7.41151427])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.00624987,  0.00724543, -0.52916568, -0.03553057, -0.21119208]), 'Test RMSE': array([-15.15147731, -18.20147901, -10.67854006, -33.87082086,
       -12.51693879]), 'Test MAE': array([ -7.54025371,  -8.55143354,  -8.18524119, -13.93626806,
        -7.96826859])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.3113849 , -0.02984605, -1.19035084, -0.0830877 , -1.16578817]), 'Test RMSE': array([-17.29685522, -18.53838444, -12.78031191, -34.63985546,
       -16.73784749]), 'Test MAE': array([-10.34415385,  -7.48268531,  -5.51831469, -12.77086014,
        -8.5864965 ])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.00495443,  0.01380688, -0.58437052, -0.04051751, -0.04439864]), 'Test RMSE': array([-15.14172122, -18.14122942, -10.86958561, -33.95228098,
       -11.62317476]), 'Test MAE': array([ -8.1807668 ,  -9.01086499,  -7.88806354, -13.36804409,
        -6.59190317])}"
