DateTime,Partículas Totais em Suspensão,Material Particulado <10µm,Óxidos de Nitrogênio,Dióxido de Nitrogênio,Dióxido de Enxofre,Monóxido de Nitrogênio,Ozônio,Material Particulado <2.5µm,Monóxido de Carbono
2022-01-12 16:30:00,31.0,27.0,6.29,4.76,5.14,1.53,26.83,10.0,0.0593
2022-01-12 17:30:00,38.0,26.0,,3.38,4.86,,29.14,7.0,0.0952
2022-01-12 18:30:00,42.0,28.0,4.33,2.92,5.05,1.41,20.99,8.0,0.1007
2022-01-12 19:30:00,48.0,30.0,5.55,3.98,4.81,1.57,16.55,8.0,0.0969
2022-01-12 20:30:00,43.0,22.0,6.53,4.64,4.65,1.89,16.35,10.0,0.0801
2022-01-12 21:30:00,38.0,22.0,8.64,5.79,4.16,2.85,17.1,9.0,0.0709
2022-01-12 22:30:00,51.0,28.0,8.02,6.24,4.21,1.78,16.38,7.0,0.0927
2022-01-12 23:30:00,27.0,18.0,6.58,5.03,4.21,1.55,10.83,6.0,0.0992
2022-01-13 00:30:00,38.0,22.0,5.55,4.2,4.08,1.35,11.36,9.0,0.0709
2022-01-13 01:30:00,20.0,19.0,7.72,6.64,4.17,1.08,15.64,5.0,0.0656
2022-01-13 02:30:00,28.0,27.0,14.76,12.69,3.93,2.07,11.55,13.0,0.0937
2022-01-13 03:30:00,27.0,26.0,14.11,12.21,4.02,1.9,9.94,9.0,0.1153
2022-01-13 04:30:00,27.0,15.0,8.43,7.52,4.08,0.91,9.25,9.0,0.1049
2022-01-13 05:30:00,26.0,26.0,12.04,9.07,4.07,2.97,9.07,6.0,0.1377
2022-01-13 06:30:00,20.0,20.0,12.32,8.66,3.97,3.66,8.94,5.0,0.1294
2022-01-13 07:30:00,29.0,26.0,13.64,7.61,4.19,6.03,6.94,3.0,0.1756
2022-01-13 08:30:00,33.0,30.0,16.44,7.94,12.66,8.5,9.78,11.0,0.1269
2022-01-13 09:30:00,41.0,31.0,19.17,6.58,113.68,12.59,12.13,11.0,0.0897
2022-01-13 10:30:00,45.0,32.0,22.59,7.81,81.39,14.78,19.05,15.0,0.0711
2022-01-13 11:30:00,47.0,36.0,20.23,9.74,109.57,10.49,22.05,13.0,0.0848
2022-01-13 12:30:00,31.0,28.0,38.98,19.75,15.53,19.23,37.82,10.0,0.0819
2022-01-13 13:30:00,34.0,29.0,34.69,21.19,8.6,13.5,42.4,8.0,0.0704
2022-01-13 14:30:00,43.0,28.0,34.26,22.11,6.57,12.15,37.75,7.0,0.0691
2022-01-13 15:30:00,42.0,33.0,6.33,4.87,6.7,1.46,34.41,8.0,0.0637
2022-01-13 16:30:00,43.0,35.0,4.96,3.79,6.62,1.17,30.53,8.0,0.0642
2022-01-13 17:30:00,50.0,36.0,4.8,3.36,5.59,1.44,25.8,13.0,0.0927
2022-01-13 18:30:00,46.0,34.0,5.52,4.12,7.12,1.4,25.2,11.0,0.1198
2022-01-13 19:30:00,39.0,25.0,8.61,5.72,6.57,2.89,22.83,10.0,0.0961
2022-01-13 20:30:00,31.0,27.0,8.36,6.18,13.04,2.18,18.35,6.0,0.0889
2022-01-13 21:30:00,36.0,35.0,7.48,5.64,33.16,1.84,8.33,15.0,0.1233
2022-01-13 22:30:00,33.0,25.0,7.97,6.35,22.57,1.62,10.69,8.0,0.1183
2022-01-13 23:30:00,26.0,24.0,16.68,11.0,14.29,5.68,14.4,8.0,0.0962
2022-01-14 00:30:00,36.0,35.0,35.55,22.82,8.94,12.73,15.05,15.0,0.1233
2022-01-14 01:30:00,23.0,22.0,26.09,20.4,7.09,5.69,18.81,6.0,0.0804
2022-01-14 02:30:00,26.0,21.0,17.27,14.59,6.53,2.68,18.86,6.0,0.0774
2022-01-14 03:30:00,28.0,28.0,13.67,12.06,5.97,1.61,17.6,8.0,0.0806
2022-01-14 04:30:00,23.0,23.0,8.75,7.9,5.53,0.85,16.81,12.0,0.0845
2022-01-14 05:30:00,27.0,24.0,9.04,8.05,5.65,0.99,15.16,6.0,0.096
2022-01-14 06:30:00,45.0,36.0,9.15,8.12,5.7,1.03,14.41,10.0,0.1404
2022-01-14 07:30:00,45.0,33.0,10.67,9.54,10.11,1.13,11.9,6.0,0.196
2022-01-14 08:30:00,42.0,32.0,13.78,12.16,33.27,1.62,10.63,4.0,0.1437
2022-01-14 09:30:00,45.0,37.0,12.93,10.26,154.01,2.67,9.07,10.0,0.1167
2022-01-14 10:30:00,45.0,36.0,21.97,13.6,31.41,8.37,26.07,6.0,0.1084
2022-01-14 11:30:00,55.0,46.0,36.55,18.48,63.35,18.07,27.17,9.0,0.1103
2022-01-14 12:30:00,59.0,43.0,68.56,27.64,33.7,40.92,39.74,8.0,0.1411
2022-01-14 13:30:00,52.0,41.0,18.52,14.12,11.28,4.4,49.3,6.0,0.1122
2022-01-14 14:30:00,56.0,38.0,33.26,23.62,83.03,9.64,36.06,10.0,0.1331
2022-01-14 15:30:00,51.0,36.0,18.21,15.7,20.87,2.51,47.85,12.0,0.131
2022-01-14 16:30:00,55.0,40.0,8.48,6.86,12.14,1.62,48.84,13.0,0.1711
2022-01-14 17:30:00,67.0,53.0,32.75,24.25,7.91,8.5,47.04,12.0,0.1632
2022-01-14 18:30:00,67.0,52.0,11.99,10.11,31.14,1.88,23.8,13.0,0.2282
2022-01-14 19:30:00,86.0,57.0,11.34,9.58,13.95,1.76,26.78,20.0,0.2243
2022-01-14 20:30:00,131.0,83.0,12.49,10.77,8.92,1.72,24.15,22.0,0.288
2022-01-14 21:30:00,174.0,106.0,36.84,32.04,7.22,4.8,16.14,24.0,0.3871
2022-01-14 22:30:00,143.0,89.0,23.42,21.6,6.58,1.82,13.18,26.0,0.2947
2022-01-14 23:30:00,107.0,79.0,22.9,21.08,6.16,1.82,13.62,22.0,0.2312
2022-01-15 00:30:00,174.0,106.0,31.21,25.62,6.23,5.59,16.81,24.0,0.3871
2022-01-15 01:30:00,61.0,51.0,27.21,24.11,5.82,3.1,11.89,13.0,0.2521
2022-01-15 02:30:00,44.0,39.0,22.76,20.37,5.65,2.39,12.64,15.0,0.2025
2022-01-15 03:30:00,40.0,30.0,15.74,14.27,5.31,1.47,13.9,10.0,0.1885
2022-01-15 04:30:00,35.0,25.0,25.44,22.78,5.07,2.66,14.55,10.0,0.1649
2022-01-15 05:30:00,25.0,21.0,18.6,16.72,4.86,1.88,15.39,7.0,0.1821
2022-01-15 06:30:00,26.0,20.0,13.42,11.85,4.73,1.57,12.97,10.0,0.1803
2022-01-15 07:30:00,32.0,26.0,14.6,12.91,4.46,1.69,13.56,6.0,0.1918
2022-01-15 08:30:00,34.0,24.0,12.74,11.32,4.48,1.42,30.95,8.0,0.1505
2022-01-15 09:30:00,37.0,21.0,17.3,13.33,5.03,3.97,42.68,5.0,0.1657
2022-01-15 10:30:00,34.0,22.0,17.79,12.74,5.38,5.05,55.56,3.0,0.1708
2022-01-15 11:30:00,47.0,27.0,8.81,7.34,5.88,1.47,56.54,11.0,0.1378
2022-01-15 12:30:00,62.0,56.0,7.65,6.4,10.28,1.25,74.97,21.0,0.1612
2022-01-15 13:30:00,42.0,37.0,6.24,5.29,6.55,0.95,66.12,15.0,0.1322
2022-01-15 14:30:00,87.0,51.0,4.6,3.87,9.08,0.73,52.08,10.0,0.0718
2022-01-15 15:30:00,25.0,21.0,5.15,4.51,5.41,0.64,47.67,7.0,0.0819
2022-01-15 16:30:00,24.0,23.0,3.56,3.18,4.11,0.38,41.88,6.0,0.1141
2022-01-15 17:30:00,26.0,20.0,8.1,7.21,4.23,0.89,42.6,11.0,0.1329
2022-01-15 18:30:00,28.0,21.0,7.37,6.62,4.25,0.75,37.36,6.0,0.1485
2022-01-15 19:30:00,36.0,24.0,10.04,7.51,4.33,2.53,30.49,13.0,0.1821
2022-01-15 20:30:00,35.0,31.0,6.08,5.46,4.5,0.62,23.63,11.0,0.1984
2022-01-15 21:30:00,30.0,24.0,7.99,7.23,4.39,0.76,22.39,10.0,0.2059
2022-01-15 22:30:00,25.0,16.0,11.06,10.08,4.29,0.98,18.52,9.0,0.1893
2022-01-15 23:30:00,21.0,18.0,12.94,11.81,4.35,1.13,17.38,8.0,0.1565
2022-01-16 00:30:00,30.0,24.0,11.47,10.45,4.35,1.02,22.17,10.0,0.2059
2022-01-16 01:30:00,25.0,21.0,11.19,10.09,4.18,1.1,19.2,6.0,0.1617
2022-01-16 02:30:00,23.0,18.0,9.22,8.11,4.17,1.11,18.37,7.0,0.1302
2022-01-16 03:30:00,25.0,23.0,6.43,5.63,4.04,0.8,16.83,5.0,0.1363
2022-01-16 04:30:00,20.0,19.0,8.51,7.75,4.01,0.76,12.43,3.0,0.1458
2022-01-16 05:30:00,23.0,17.0,7.03,6.41,3.88,0.62,12.65,2.0,0.1558
2022-01-16 06:30:00,27.0,19.0,7.51,6.46,4.03,1.05,11.99,6.0,0.1488
2022-01-16 07:30:00,25.0,19.0,11.29,10.23,3.9,1.06,10.81,1.0,0.1611
2022-01-16 08:30:00,25.0,15.0,9.9,8.54,4.14,1.36,23.47,1.0,0.1371
2022-01-16 09:30:00,21.0,19.0,12.65,8.6,4.66,4.05,35.81,5.0,0.1381
2022-01-16 10:30:00,19.0,15.0,13.44,8.33,5.06,5.11,44.94,2.0,0.1392
2022-01-16 11:30:00,30.0,21.0,7.15,5.6,20.77,1.55,50.55,4.0,0.1096
2022-01-16 12:30:00,57.0,46.0,4.05,3.1,72.77,0.95,47.31,17.0,0.1307
2022-01-16 13:30:00,60.0,50.0,4.43,3.77,16.75,0.66,80.08,18.0,0.1441
2022-01-16 14:30:00,46.0,33.0,11.29,8.74,7.35,2.55,68.81,7.0,0.1203
2022-01-16 15:30:00,63.0,40.0,33.32,27.23,5.43,6.09,50.28,8.0,0.0886
2022-01-16 16:30:00,23.0,19.0,7.42,6.7,4.08,0.72,44.46,6.0,0.1217
2022-01-16 17:30:00,21.0,20.0,3.35,2.9,4.14,0.45,41.51,7.0,0.1388
2022-01-16 18:30:00,21.0,19.0,4.88,4.41,4.1,0.47,36.72,6.0,0.1513
2022-01-16 19:30:00,22.0,20.0,6.19,5.66,4.02,0.53,33.05,6.0,0.1774
2022-01-16 20:30:00,26.0,17.0,6.56,5.95,4.22,0.61,25.77,6.0,0.181
2022-01-16 21:30:00,22.0,18.0,8.5,7.67,4.01,0.83,27.04,6.0,0.171
2022-01-16 22:30:00,40.0,28.0,11.35,10.23,4.11,1.12,25.39,7.0,0.1893
2022-01-16 23:30:00,48.0,38.0,14.3,13.37,4.58,0.93,42.34,9.0,0.1432
2022-01-17 00:30:00,22.0,18.0,10.59,9.57,4.3,1.02,50.66,6.0,0.171
2022-01-17 01:30:00,27.0,27.0,9.88,8.84,4.18,1.04,47.53,10.0,0.1168
2022-01-17 02:30:00,25.0,17.0,6.43,5.75,4.13,0.68,40.34,12.0,0.1059
2022-01-17 03:30:00,19.0,13.0,3.7,3.1,3.96,0.6,33.91,10.0,0.1083
2022-01-17 04:30:00,14.0,11.0,3.99,3.38,3.96,0.61,31.26,6.0,0.1205
2022-01-17 05:30:00,16.0,14.0,4.02,3.48,3.97,0.54,38.77,3.0,0.1172
2022-01-17 06:30:00,18.0,16.0,4.69,4.1,3.94,0.59,33.32,9.0,0.1389
2022-01-17 07:30:00,19.0,17.0,7.93,7.08,4.14,0.85,26.68,9.0,0.2081
2022-01-17 08:30:00,23.0,23.0,5.23,4.34,4.06,0.89,28.59,7.0,0.1673
2022-01-17 09:30:00,21.0,14.0,8.46,7.22,4.47,1.24,35.73,5.0,0.1737
2022-01-17 10:30:00,21.0,17.0,14.64,11.64,4.88,3.0,39.71,6.0,0.1729
2022-01-17 11:30:00,24.0,14.0,11.05,8.57,4.91,2.48,43.93,8.0,0.1612
2022-01-17 12:30:00,27.0,11.0,7.59,5.89,5.22,1.7,47.14,6.0,0.1687
2022-01-17 13:30:00,32.0,19.0,6.82,5.46,24.59,1.36,47.22,19.0,0.1698
2022-01-17 14:30:00,46.0,31.0,7.37,5.96,14.81,1.41,77.35,,0.1727
2022-01-17 15:30:00,37.0,33.0,6.71,5.46,8.89,1.25,74.81,10.0,0.1256
2022-01-17 16:30:00,71.0,57.0,18.39,14.69,8.58,3.7,77.02,29.0,0.1544
2022-01-17 17:30:00,51.0,51.0,12.11,10.78,5.84,1.33,61.06,12.0,0.1225
2022-01-17 18:30:00,82.0,64.0,7.02,6.12,4.18,0.9,57.99,15.0,0.2085
2022-01-17 19:30:00,33.0,32.0,9.28,7.86,4.24,1.42,49.64,12.0,0.2289
2022-01-17 20:30:00,20.0,17.0,12.34,11.32,4.27,1.02,48.36,9.0,0.1577
2022-01-17 21:30:00,24.0,20.0,11.69,10.29,4.15,1.4,43.62,7.0,0.1552
2022-01-17 22:30:00,17.0,13.0,13.82,12.95,4.15,0.87,41.21,5.0,0.1452
2022-01-17 23:30:00,21.0,16.0,9.69,9.08,4.18,0.61,36.01,6.0,0.1345
2022-01-18 00:30:00,24.0,20.0,10.39,9.52,4.04,0.87,37.5,7.0,0.1552
2022-01-18 01:30:00,42.0,31.0,9.68,8.74,4.57,0.94,30.98,17.0,0.1764
2022-01-18 02:30:00,34.0,28.0,9.32,8.62,4.31,0.7,31.63,15.0,0.1471
2022-01-18 03:30:00,32.0,25.0,6.41,5.78,5.44,0.63,25.05,11.0,0.1523
2022-01-18 04:30:00,23.0,21.0,9.61,8.71,4.64,0.9,27.21,6.0,0.1236
2022-01-18 05:30:00,22.0,19.0,8.42,7.67,4.38,0.75,28.06,11.0,0.1238
2022-01-18 06:30:00,26.0,24.0,14.7,13.99,4.07,0.71,20.16,14.0,0.1628
2022-01-18 07:30:00,34.0,31.0,7.89,7.03,4.26,0.86,13.45,7.0,0.28
2022-01-18 08:30:00,33.0,31.0,6.75,5.87,4.01,0.88,19.72,10.0,0.2023
2022-01-18 09:30:00,33.0,30.0,14.52,11.92,4.08,2.6,31.03,6.0,0.1699
2022-01-18 10:30:00,41.0,36.0,24.15,16.93,4.06,7.22,36.98,3.0,0.1948
2022-01-18 11:30:00,46.0,35.0,18.34,13.89,3.94,4.45,41.09,6.0,0.2034
2022-01-18 12:30:00,76.0,50.0,11.27,9.15,5.06,2.12,51.07,11.0,0.2255
2022-01-18 13:30:00,102.0,69.0,13.99,11.86,6.13,2.13,69.13,22.0,0.2775
2022-01-18 14:30:00,108.0,74.0,15.98,13.62,6.35,2.36,88.25,28.0,0.2578
2022-01-18 15:30:00,126.0,74.0,15.57,12.92,6.07,2.65,82.04,14.0,0.2456
2022-01-18 16:30:00,67.0,48.0,15.32,13.48,5.58,1.84,77.6,16.0,0.1644
2022-01-18 17:30:00,64.0,48.0,11.96,10.64,5.96,1.32,79.94,27.0,0.1869
2022-01-18 18:30:00,77.0,49.0,12.8,11.51,4.56,1.29,60.41,11.0,0.2384
2022-01-18 19:30:00,177.0,109.0,8.7,7.78,4.34,0.92,52.34,20.0,0.2345
2022-01-18 20:30:00,64.0,47.0,11.69,10.46,4.27,1.23,56.5,17.0,0.1778
2022-01-18 21:30:00,84.0,55.0,15.91,13.84,4.72,2.07,60.06,27.0,0.2063
2022-01-18 22:30:00,129.0,82.0,16.47,15.08,5.02,1.39,39.9,24.0,0.2559
2022-01-18 23:30:00,107.0,73.0,7.91,7.04,4.76,0.87,29.34,20.0,0.2575
2022-01-19 00:30:00,84.0,55.0,7.64,6.84,4.37,0.8,21.95,27.0,0.2063
2022-01-19 01:30:00,91.0,61.0,20.27,19.0,4.4,1.27,18.34,21.0,0.286
2022-01-19 02:30:00,68.0,49.0,21.87,20.39,4.2,1.48,15.37,20.0,0.2968
2022-01-19 03:30:00,60.0,46.0,24.25,22.78,4.12,1.47,16.36,17.0,0.2356
2022-01-19 04:30:00,48.0,42.0,23.48,21.69,4.15,1.79,19.76,20.0,0.2209
2022-01-19 05:30:00,45.0,39.0,20.01,18.36,4.05,1.65,17.35,17.0,0.1964
2022-01-19 06:30:00,44.0,35.0,19.49,17.94,4.14,1.55,19.52,19.0,0.1916
2022-01-19 07:30:00,37.0,37.0,15.11,13.69,4.61,1.42,25.29,15.0,0.2457
2022-01-19 08:30:00,45.0,39.0,15.33,13.91,24.47,1.42,22.92,17.0,0.2185
2022-01-19 09:30:00,,,14.02,11.6,51.46,2.42,29.43,,0.1868
2022-01-19 10:30:00,54.0,41.0,14.19,11.27,63.58,2.92,36.17,11.0,0.1486
2022-01-19 11:30:00,61.0,50.0,32.42,23.63,55.03,8.79,44.49,15.0,0.1335
2022-01-19 12:30:00,48.0,41.0,36.37,27.18,11.19,9.19,57.38,9.0,0.1299
2022-01-19 13:30:00,67.0,47.0,36.51,28.4,7.54,8.11,59.31,16.0,0.1318
2022-01-19 14:30:00,69.0,52.0,26.55,20.37,16.12,6.18,51.04,8.0,0.1182
2022-01-19 15:30:00,60.0,45.0,7.66,6.51,25.44,1.15,44.01,14.0,0.1204
2022-01-19 16:30:00,54.0,53.0,6.52,5.43,38.88,1.09,38.31,10.0,0.1718
2022-01-19 17:30:00,56.0,37.0,11.3,9.1,54.05,2.2,29.6,14.0,0.1879
2022-01-19 18:30:00,47.0,44.0,15.14,11.79,7.53,3.35,45.52,12.0,0.3138
2022-01-19 19:30:00,45.0,34.0,23.1,18.09,6.2,5.01,40.53,10.0,0.2267
2022-01-19 20:30:00,39.0,31.0,34.79,27.5,6.16,7.29,46.44,8.0,0.1564
2022-01-19 21:30:00,35.0,20.0,21.28,18.49,5.76,2.79,44.62,6.0,0.1488
2022-01-19 22:30:00,49.0,39.0,24.66,22.66,5.47,2.0,37.39,20.0,0.165
2022-01-19 23:30:00,35.0,32.0,15.89,14.88,5.15,1.01,31.84,12.0,0.1639
2022-01-20 00:30:00,35.0,20.0,14.99,14.16,4.65,0.83,28.0,6.0,0.1488
2022-01-20 01:30:00,33.0,24.0,16.16,15.34,4.78,0.82,25.65,4.0,0.1465
2022-01-20 02:30:00,32.0,28.0,17.28,16.22,4.35,1.06,24.73,5.0,0.136
2022-01-20 03:30:00,31.0,29.0,16.63,15.65,4.31,0.98,17.65,9.0,0.1478
2022-01-20 04:30:00,31.0,29.0,14.86,13.79,4.07,1.07,17.43,6.0,0.1524
2022-01-20 05:30:00,32.0,30.0,10.45,9.73,4.34,0.72,13.57,12.0,0.152
2022-01-20 06:30:00,34.0,28.0,15.08,13.22,4.23,1.86,13.57,10.0,0.157
2022-01-20 07:30:00,33.0,29.0,13.87,12.76,4.18,1.11,13.51,6.0,0.1866
2022-01-20 08:30:00,47.0,42.0,14.87,13.05,23.06,1.82,18.16,5.0,0.1372
2022-01-20 09:30:00,47.0,40.0,17.31,12.53,54.86,4.78,21.63,10.0,0.1268
2022-01-20 10:30:00,47.0,39.0,16.72,11.55,27.47,5.17,42.37,12.0,0.1363
2022-01-20 11:30:00,59.0,54.0,29.91,19.63,116.94,10.28,29.5,19.0,0.1432
2022-01-20 12:30:00,71.0,50.0,38.63,27.37,79.84,11.26,53.82,24.0,0.1407
2022-01-20 13:30:00,75.0,58.0,19.88,16.47,63.44,3.41,63.83,31.0,0.1461
2022-01-20 14:30:00,77.0,63.0,54.49,41.66,21.85,12.83,67.46,27.0,0.0657
2022-01-20 15:30:00,69.0,49.0,33.14,27.7,10.58,5.44,52.52,13.0,0.0315
2022-01-20 16:30:00,65.0,52.0,24.71,21.45,29.66,3.26,42.91,13.0,0.0602
2022-01-20 17:30:00,51.0,46.0,9.58,8.38,9.34,1.2,50.58,12.0,0.0833
2022-01-20 18:30:00,89.0,68.0,6.05,5.1,5.68,0.95,44.33,21.0,0.1679
2022-01-20 19:30:00,66.0,57.0,21.48,16.89,4.43,4.59,34.3,16.0,0.1203
2022-01-20 20:30:00,48.0,48.0,10.03,8.75,3.77,1.28,34.29,14.0,0.084
2022-01-20 21:30:00,45.0,43.0,13.33,11.68,3.53,1.65,36.78,11.0,0.0948
2022-01-20 22:30:00,43.0,37.0,13.69,12.18,16.97,1.51,24.41,18.0,0.1179
2022-01-20 23:30:00,43.0,36.0,7.77,7.06,8.99,0.71,27.55,16.0,0.1174
2022-01-21 00:30:00,45.0,43.0,8.43,6.34,4.41,2.09,37.11,11.0,0.0948
2022-01-21 01:30:00,83.0,41.0,28.52,21.08,11.43,7.44,28.01,17.0,0.1165
2022-01-21 02:30:00,117.0,33.0,17.04,15.46,4.75,1.58,79.44,16.0,0.1042
2022-01-21 03:30:00,55.0,36.0,6.62,5.92,4.31,0.7,121.8,12.0,0.1157
2022-01-21 04:30:00,54.0,40.0,19.44,17.27,3.83,2.17,106.94,10.0,0.1318
2022-01-21 05:30:00,62.0,38.0,7.18,6.32,3.51,0.86,98.57,13.0,0.1872
2022-01-21 06:30:00,72.0,44.0,5.45,4.58,3.63,0.87,98.56,9.0,0.2049
2022-01-21 07:30:00,56.0,39.0,11.63,10.55,3.74,1.08,109.06,12.0,0.2125
2022-01-21 08:30:00,46.0,37.0,14.39,12.7,21.57,1.69,109.28,11.0,0.1918
2022-01-21 09:30:00,44.0,38.0,16.45,11.92,37.37,4.53,118.16,12.0,0.1487
2022-01-21 10:30:00,61.0,39.0,11.55,8.08,58.44,3.47,154.28,13.0,0.1459
2022-01-21 11:30:00,71.0,56.0,25.29,16.21,29.19,9.08,178.68,13.0,0.1375
2022-01-21 12:30:00,78.0,61.0,27.21,18.73,19.94,8.48,118.44,10.0,0.1314
2022-01-21 13:30:00,74.0,53.0,30.62,21.22,7.69,9.4,79.1,10.0,0.1257
2022-01-21 14:30:00,83.0,55.0,17.45,12.24,7.29,5.21,54.3,7.0,0.1168
2022-01-21 15:30:00,120.0,102.0,11.3,9.21,13.09,2.09,44.76,9.0,0.1203
2022-01-21 16:30:00,119.0,70.0,5.21,4.34,16.15,0.87,48.48,6.0,0.1682
2022-01-21 17:30:00,81.0,59.0,5.54,4.38,51.18,1.16,40.37,10.0,0.1652
2022-01-21 18:30:00,52.0,49.0,10.42,7.74,81.09,2.68,47.29,8.0,0.1337
2022-01-21 19:30:00,38.0,35.0,11.7,8.66,95.0,3.04,55.51,11.0,0.1074
2022-01-21 20:30:00,40.0,37.0,28.77,19.19,91.58,9.58,49.59,13.0,0.1068
2022-01-21 21:30:00,32.0,31.0,46.02,24.18,64.43,21.84,57.75,11.0,0.1031
2022-01-21 22:30:00,37.0,32.0,36.16,21.27,17.96,14.89,59.81,14.0,0.1144
2022-01-21 23:30:00,32.0,30.0,44.3,27.62,7.71,16.68,59.72,15.0,0.115
2022-01-22 00:30:00,32.0,31.0,25.64,16.33,6.57,9.31,101.94,11.0,0.1031
2022-01-22 01:30:00,26.0,26.0,10.28,8.41,26.78,1.87,105.66,14.0,0.1086
2022-01-22 02:30:00,33.0,27.0,5.44,4.55,66.55,0.89,99.13,13.0,0.1066
2022-01-22 03:30:00,30.0,28.0,6.86,6.17,43.31,0.69,104.25,13.0,0.1044
2022-01-22 04:30:00,23.0,18.0,26.77,16.48,12.41,10.29,114.26,13.0,0.1113
2022-01-22 05:30:00,33.0,31.0,42.61,26.45,9.28,16.16,107.25,10.0,0.1046
2022-01-22 06:30:00,29.0,25.0,29.26,21.32,6.87,7.94,112.31,10.0,0.1158
2022-01-22 07:30:00,27.0,19.0,7.44,6.45,6.12,0.99,111.1,6.0,0.0615
2022-01-22 08:30:00,29.0,26.0,8.82,7.67,5.75,1.15,124.06,4.0,0.0719
2022-01-22 09:30:00,33.0,17.0,10.58,7.95,16.8,2.63,123.46,8.0,0.0989
2022-01-22 10:30:00,52.0,45.0,12.03,9.29,125.01,2.74,115.15,14.0,0.1328
2022-01-22 11:30:00,61.0,50.0,6.26,4.79,220.92,1.47,74.74,19.0,0.1547
2022-01-22 12:30:00,63.0,51.0,11.74,8.95,183.76,2.79,64.05,16.0,0.1234
2022-01-22 13:30:00,71.0,56.0,49.85,33.42,27.33,16.43,85.48,24.0,0.1771
2022-01-22 14:30:00,60.0,46.0,67.06,44.69,12.02,22.37,74.83,11.0,0.1204
2022-01-22 15:30:00,62.0,53.0,42.64,32.06,9.28,10.58,66.02,11.0,0.0868
2022-01-22 16:30:00,56.0,41.0,7.48,6.68,7.59,0.8,61.22,8.0,0.1121
2022-01-22 17:30:00,67.0,51.0,3.81,3.49,6.01,0.32,63.75,5.0,0.1014
2022-01-22 18:30:00,70.0,59.0,3.66,3.25,4.97,0.41,67.52,10.0,0.0981
2022-01-22 19:30:00,59.0,47.0,8.11,6.33,37.16,1.78,65.52,13.0,0.0986
2022-01-22 20:30:00,56.0,46.0,4.66,3.91,197.95,0.75,50.18,12.0,0.1062
2022-01-22 21:30:00,50.0,39.0,4.35,3.63,126.7,0.72,47.44,20.0,0.111
2022-01-22 22:30:00,43.0,41.0,28.21,10.4,95.9,17.81,51.13,16.0,0.1181
2022-01-22 23:30:00,33.0,32.0,92.48,32.52,73.29,59.96,43.24,9.0,0.1056
2022-01-23 00:30:00,50.0,39.0,62.11,35.93,71.53,26.18,53.15,20.0,0.111
2022-01-23 01:30:00,28.0,26.0,44.54,25.64,16.67,18.9,59.09,7.0,0.1187
2022-01-23 02:30:00,26.0,21.0,39.52,20.22,12.26,19.3,64.38,13.0,0.1072
2022-01-23 03:30:00,32.0,22.0,28.41,18.44,8.26,9.97,61.4,12.0,0.1161
2022-01-23 04:30:00,27.0,19.0,8.31,7.26,7.01,1.05,57.4,12.0,0.1059
2022-01-23 05:30:00,27.0,23.0,6.83,5.89,6.41,0.94,48.32,8.0,0.1044
2022-01-23 06:30:00,24.0,22.0,4.63,3.79,5.77,0.84,50.37,16.0,0.1051
2022-01-23 07:30:00,21.0,21.0,4.18,3.35,5.33,0.83,56.25,12.0,0.0657
2022-01-23 08:30:00,27.0,22.0,4.32,3.47,13.26,0.85,44.52,8.0,0.0837
2022-01-23 09:30:00,28.0,26.0,4.56,3.61,44.22,0.95,32.45,8.0,0.1002
2022-01-23 10:30:00,46.0,37.0,5.69,4.29,78.9,1.4,30.15,11.0,0.1195
2022-01-23 11:30:00,50.0,37.0,9.67,5.6,63.15,4.07,43.1,8.0,0.1254
2022-01-23 12:30:00,59.0,47.0,26.73,18.01,12.54,8.72,59.21,7.0,0.1737
2022-01-23 13:30:00,50.0,42.0,32.71,23.96,8.94,8.75,61.9,12.0,0.1212
2022-01-23 14:30:00,56.0,39.0,20.87,16.71,7.99,4.16,62.25,10.0,0.0914
2022-01-23 15:30:00,57.0,52.0,4.88,3.94,9.27,0.94,58.53,11.0,0.0877
2022-01-23 16:30:00,56.0,46.0,3.47,2.95,8.86,0.52,55.14,11.0,0.1199
2022-01-23 17:30:00,51.0,47.0,2.82,2.48,5.57,0.34,56.24,14.0,0.1326
2022-01-23 18:30:00,54.0,53.0,3.7,3.26,4.54,0.44,60.38,14.0,0.1014
2022-01-23 19:30:00,53.0,50.0,4.58,3.93,4.35,0.65,61.23,17.0,0.1434
2022-01-23 20:30:00,51.0,50.0,4.56,4.0,3.86,0.56,63.61,9.0,0.1183
2022-01-23 21:30:00,56.0,47.0,4.59,4.01,4.12,0.58,62.41,16.0,0.1401
2022-01-23 22:30:00,42.0,41.0,6.68,6.06,4.3,0.62,61.5,8.0,0.1093
2022-01-23 23:30:00,42.0,43.0,5.27,4.52,21.08,0.75,58.0,12.0,0.1213
2022-01-24 00:30:00,56.0,47.0,7.84,6.74,22.56,1.1,59.86,16.0,0.1401
2022-01-24 01:30:00,41.0,35.0,5.78,4.94,26.74,0.84,53.62,14.0,0.1129
2022-01-24 02:30:00,36.0,28.0,27.23,19.37,12.05,7.86,58.25,14.0,0.1137
2022-01-24 03:30:00,32.0,20.0,26.01,18.06,9.86,7.95,66.29,13.0,0.1137
2022-01-24 04:30:00,25.0,24.0,20.93,16.89,5.6,4.04,109.44,10.0,0.1062
2022-01-24 05:30:00,31.0,27.0,13.34,10.53,4.67,2.81,104.85,12.0,0.1318
